Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cozy-pet-tent,,,,,,,,Yellow,,5 Corner Tent,,,28135422-yellow-5-corner-tent,0.0,shopify,deny,oberlo,99.00,129.00,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/8.png?v=1613481363,6,Cozy Pet Tent-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1355739887.jpg?v=1613481361,kg,,,
cozy-pet-tent,,,,,,,,Owl Design Fabric,,4 Corner Tent,,,28135422-beige-4-corner-tent,0.0,shopify,deny,oberlo,89.00,119.00,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/7.png?v=1613481364,7,Cozy Pet Tent-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1355739886.jpg?v=1613481362,kg,,,
cozy-pet-tent,,,,,,,,Owl Design Fabric,,5 Corner Tent,,,28135422-beige-5-corner-tent,0.0,shopify,deny,oberlo,99.00,129.00,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/4.png?v=1613481365,8,Cozy Pet Tent-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1355739886.jpg?v=1613481362,kg,,,
cozy-pet-tent,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1355739883.jpg?v=1613481366,9,Cozy Pet Tent-JAZZUP,,,,,,,,,,,,,,,,,,,,,
cozy-pet-tent,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/2_8ccf055a-a3e8-4bed-b5a4-753d42619103.png?v=1613481367,10,Cozy Pet Tent-JAZZUP,,,,,,,,,,,,,,,,,,,,,
cozy-pet-tent,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/3.png?v=1613481367,11,Cozy Pet Tent-JAZZUP,,,,,,,,,,,,,,,,,,,,,
cozy-pet-tent,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/5.png?v=1613481368,12,Cozy Pet Tent-JAZZUP,,,,,,,,,,,,,,,,,,,,,
cozy-pet-tent,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/6.png?v=1613481369,13,Cozy Pet Tent-JAZZUP,,,,,,,,,,,,,,,,,,,,,
modern-landscape-canvas-print,Contemporary Landscape Canvas," 
        <!--Start tab labels-->
        <ul class=""tabs"">
          <li>
            <a class=""active"" href=""#tab1"">
              Description
            </a>
          </li>
          <li>
            <a href=""#tab2"" class="""">
              Details
            </a>
          </li>
          <li>
            <a href=""#tab3"" class="""">
              Shipping
            </a>
          </li>
        </ul>
        <!--Start tab content-->
        <ul class=""tabs-content"">
          <li class=""active"" id=""tab1"" style=""display: block;"">
            <div>
            <p>A calm and neutral backdrop, our <i>Contemporary Landscape Canvas</i> seamlessly blends into all spaces and allows your furniture and decorative pieces to come to the forefront and tell the story of the room design.</p>
<p>We do not provide the frame as we recommend that you choose a frame of your choice in accordance with the other furnishings in your room.</p>
            </div>
          </li>
          <li id=""tab2"" class="""" style=""display: none;"">
            <div>
            <p>High Quality Canvas Print</p>
<p>Full Color Pattern</p>
<p>Fade Resistant</p>
<p>Water Resistant</p>
            </div>
          </li>
          <li id=""tab3"" class="""" style=""display: none;"">
            <div>
            <p>We offer Free Shipping Worldwide.</p>
<p>We typically ship items within 5 days of receiving an order. </p>
<p>Once it has been shipped, you’ll receive a tracking link that will let you keep tabs of where your order is at all times and it takes approximately 15 – 28* days for items to arrive.</p>
<p>*Do expect longer shipping duration due to the COVID-19 situation with a reduced number of flights and manpower. We will do our best to get your order to you sooner.</p>
<p>Read our <a href=""https://jazzupco.com/policies/shipping-policy"">Shipping Policy</a>.</p>
            </div>
          </li>
        </ul>
    ",JAZZUP,"","",true,Size (Inch),"5"" x 7""",Option,Picture A,,,31597553-13x18-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,12.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184737998.jpg?v=1613481370,1,Contemporary Landscape Canvas-JAZZUP,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,kg,,,active
modern-landscape-canvas-print,,,,,,,,"5"" x 7""",,Picture B,,,31597553-13x18-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,12.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184737999.jpg?v=1613481371,2,Contemporary Landscape Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,kg,,,
modern-landscape-canvas-print,,,,,,,,"5"" x 7""",,Picture C,,,31597553-13x18-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,12.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/image_95350a77-4545-4615-9ff6-36028fa82024.jpg?v=1613481372,3,Contemporary Landscape Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,kg,,,
modern-landscape-canvas-print,,,,,,,,"6"" x 8""",,Picture A,,,31597553-15x20-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,14.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184737997.jpg?v=1613481373,4,Contemporary Landscape Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,kg,,,
modern-landscape-canvas-print,,,,,,,,"6"" x 8""",,Picture B,,,31597553-15x20-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,14.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738000.jpg?v=1613481374,5,Contemporary Landscape Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,kg,,,
modern-landscape-canvas-print,,,,,,,,"6"" x 8""",,Picture C,,,31597553-15x20-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,14.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,6,Contemporary Landscape Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,kg,,,
modern-landscape-canvas-print,,,,,,,,"8"" x 10""",,Picture A,,,31597553-20x25-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,16.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,7,Contemporary Landscape Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,kg,,,
modern-landscape-canvas-print,,,,,,,,"8"" x 10""",,Picture B,,,31597553-20x25-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,16.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,8,Contemporary Landscape Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,kg,,,
modern-landscape-canvas-print,,,,,,,,"8"" x 10""",,Picture C,,,31597553-20x25-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,16.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/Size_e48e01cc-96d2-4903-afb4-f41dfbd8077b.jpg?v=1613481378,9,Contemporary Landscape Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,kg,,,
modern-landscape-canvas-print,,,,,,,,"8"" x 12""",,Picture A,,,31597553-a4-21x30-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,19.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/SizeGuide_410d662b-fa93-4d02-a785-d55d5a5b09bd.jpg?v=1613481379,10,Contemporary Landscape Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,kg,,,
modern-landscape-canvas-print,,,,,,,,"8"" x 12""",,Picture B,,,31597553-a4-21x30-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,19.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,kg,,,
modern-landscape-canvas-print,,,,,,,,"8"" x 12""",,Picture C,,,31597553-a4-21x30-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,19.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,kg,,,
modern-landscape-canvas-print,,,,,,,,"12"" x 16""",,Picture A,,,31597553-30x40-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,kg,,,
modern-landscape-canvas-print,,,,,,,,"12"" x 16""",,Picture B,,,31597553-30x40-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,kg,,,
modern-landscape-canvas-print,,,,,,,,"12"" x 16""",,Picture C,,,31597553-30x40-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,kg,,,
modern-landscape-canvas-print,,,,,,,,"16"" x 20""",,Picture A,,,31597553-40x50-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,24.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,kg,,,
modern-landscape-canvas-print,,,,,,,,"16"" x 20""",,Picture B,,,31597553-40x50-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,24.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,kg,,,
modern-landscape-canvas-print,,,,,,,,"16"" x 20""",,Picture C,,,31597553-40x50-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,24.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,kg,,,
modern-landscape-canvas-print,,,,,,,,"16"" x 24""",,Picture A,,,31597553-40x60-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,26.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,kg,,,
modern-landscape-canvas-print,,,,,,,,"16"" x 24""",,Picture B,,,31597553-40x60-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,26.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,kg,,,
modern-landscape-canvas-print,,,,,,,,"16"" x 24""",,Picture C,,,31597553-40x60-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,26.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,kg,,,
modern-landscape-canvas-print,,,,,,,,"20"" x 28""",,Picture A,,,31597553-50x70-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,kg,,,
modern-landscape-canvas-print,,,,,,,,"20"" x 28""",,Picture B,,,31597553-50x70-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,kg,,,
modern-landscape-canvas-print,,,,,,,,"20"" x 28""",,Picture C,,,31597553-50x70-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,kg,,,
modern-landscape-canvas-print,,,,,,,,"24"" x 32""",,Picture A,,,31597553-60x80-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,32.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,kg,,,
modern-landscape-canvas-print,,,,,,,,"24"" x 32""",,Picture B,,,31597553-60x80-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,32.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,kg,,,
modern-landscape-canvas-print,,,,,,,,"24"" x 32""",,Picture C,,,31597553-60x80-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,32.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,kg,,,
modern-landscape-canvas-print,,,,,,,,"24"" x 36""",,Picture A,,,31597553-60x90-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,34.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,kg,,,
modern-landscape-canvas-print,,,,,,,,"24"" x 36""",,Picture B,,,31597553-60x90-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,34.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,kg,,,
modern-landscape-canvas-print,,,,,,,,"24"" x 36""",,Picture C,,,31597553-60x90-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,34.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,kg,,,
modern-landscape-canvas-print,,,,,,,,"28"" x 40""",,Picture A,,,31597553-70x100-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,36.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738003.jpg?v=1613481374,kg,,,
modern-landscape-canvas-print,,,,,,,,"28"" x 40""",,Picture B,,,31597553-70x100-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,36.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738004.jpg?v=1613481376,kg,,,
modern-landscape-canvas-print,,,,,,,,"28"" x 40""",,Picture C,,,31597553-70x100-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,36.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1184738005.jpg?v=1613481377,kg,,,
abstract-waves-canvas-print,Abstract Waves Canvas," 
        <!--Start tab labels-->
        <ul class=""tabs"">
          <li>
            <a class=""active"" href=""#tab1"">
              Description
            </a>
          </li>
          <li>
            <a href=""#tab2"" class="""">
              
                Details
            </a>
          </li>
          <li>
            <a href=""#tab3"" class="""">
              
                Shipping
            </a>
          </li>
        </ul>
        <!--Start tab content-->
        <ul class=""tabs-content"">
          <li class=""active"" id=""tab1"" style=""display: block;"">
            <div>
            <p>Let your creativity flow along the curves of these beautiful waves printed on the canvas. The canvas prints are filled up with a soothing neutral tone curled into minimalist wave patterns that relax your senses as well as style up any room. </p>
<p>This <i>Abstract Wave Canvas</i> comes in 3 distinct patterns and 10 different sizes for you to pick from.  Frames are not included with purchase as we provide you with the flexibility to choose a frame of your preference that would go with the other furnishings in your room.</p>
            </div>
          </li>
          <li id=""tab2"" class="""" style=""display: none;"">
            <div>
            <p>High Quality Canvas Print</p>
<p>Full Color Pattern</p>
<p>Fade Resistant</p>
<p>Water Resistant</p>
            </div>
          </li>
          <li id=""tab3"" class="""" style=""display: none;"">
            <div>
            <p>We offer Free Shipping Worldwide.</p>
<p>We typically ship items within 5 days of receiving an order.</p>
<p>Once it has been shipped, you’ll receive a tracking link that will let you keep tabs of where your order is at all times and it takes approximately 15 – 28* days for items to arrive.</p>
<p>*Do expect longer shipping duration due to the COVID-19 situation with a reduced number of flights and manpower. We will do our best to get your order to you sooner.</p>
<p>
            </p>
<p>Read our <a href=""https://jazzupco.com/policies/shipping-policy"">Shipping Policy</a>.</p>
            </div>
          </li>
        </ul>
    ",JAZZUP,"","",true,Size (Inch),"5"" x 7""",Option,Type A,,,18765555-13x18-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,9.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1109570846.jpg?v=1613481380,1,Abstract Waves Canvas-JAZZUP,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356514999.jpg?v=1613481385,kg,,,active
abstract-waves-canvas-print,,,,,,,,"5"" x 7""",,Type B,,,18765555-13x18-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,9.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1109570845.jpg?v=1613481381,2,Abstract Waves Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515000.jpg?v=1613481386,kg,,,
abstract-waves-canvas-print,,,,,,,,"5"" x 7""",,Type C,,,18765555-13x18-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,9.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356514996.jpg?v=1613481382,3,Abstract Waves Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515001.jpg?v=1613481387,kg,,,
abstract-waves-canvas-print,,,,,,,,"6"" x 8""",,Type A,,,18765555-15x20-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,14.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1109570848.jpg?v=1613481382,4,Abstract Waves Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356514999.jpg?v=1613481385,kg,,,
abstract-waves-canvas-print,,,,,,,,"6"" x 8""",,Type B,,,18765555-15x20-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,14.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1109570849.jpg?v=1613481383,5,Abstract Waves Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515000.jpg?v=1613481386,kg,,,
abstract-waves-canvas-print,,,,,,,,"6"" x 8""",,Type C,,,18765555-15x20-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,14.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1109570847.jpg?v=1613481384,6,Abstract Waves Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515001.jpg?v=1613481387,kg,,,
abstract-waves-canvas-print,,,,,,,,"7"" x 9""",,Type A,,,18765555-18x24-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,16.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356514999.jpg?v=1613481385,7,Abstract Waves Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356514999.jpg?v=1613481385,kg,,,
abstract-waves-canvas-print,,,,,,,,"7"" x 9""",,Type B,,,18765555-18x24-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,16.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515000.jpg?v=1613481386,8,Abstract Waves Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515000.jpg?v=1613481386,kg,,,
abstract-waves-canvas-print,,,,,,,,"7"" x 9""",,Type C,,,18765555-18x24-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,16.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515001.jpg?v=1613481387,9,Abstract Waves Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515001.jpg?v=1613481387,kg,,,
abstract-waves-canvas-print,,,,,,,,"8"" x 10""",,Type A,,,18765555-20x25-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,19.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/Size_993780ca-722a-4fa5-ae7b-a06646767161.jpg?v=1613481389,10,Abstract Waves Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356514999.jpg?v=1613481385,kg,,,
abstract-waves-canvas-print,,,,,,,,"8"" x 10""",,Type B,,,18765555-20x25-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,19.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/SizeGuide_9b9f69fb-bb8b-45a5-ae49-97e56ef5ccc5.jpg?v=1613481390,11,Abstract Waves Canvas-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515000.jpg?v=1613481386,kg,,,
abstract-waves-canvas-print,,,,,,,,"8"" x 10""",,Type C,,,18765555-20x25-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,19.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515001.jpg?v=1613481387,kg,,,
abstract-waves-canvas-print,,,,,,,,"8"" x 12""",,Type A,,,18765555-a4-21x30-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356514999.jpg?v=1613481385,kg,,,
abstract-waves-canvas-print,,,,,,,,"8"" x 12""",,Type B,,,18765555-a4-21x30-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515000.jpg?v=1613481386,kg,,,
abstract-waves-canvas-print,,,,,,,,"8"" x 12""",,Type C,,,18765555-a4-21x30-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,22.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515001.jpg?v=1613481387,kg,,,
abstract-waves-canvas-print,,,,,,,,"12"" x 16""",,Type A,,,18765555-30x40-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,24.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356514999.jpg?v=1613481385,kg,,,
abstract-waves-canvas-print,,,,,,,,"12"" x 16""",,Type B,,,18765555-30x40-cm-no-frame-picture-b,0.0,shopify,deny,oberlo,24.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515000.jpg?v=1613481386,kg,,,
abstract-waves-canvas-print,,,,,,,,"12"" x 16""",,Type C,,,18765555-30x40-cm-no-frame-picture-c,0.0,shopify,deny,oberlo,24.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356515001.jpg?v=1613481387,kg,,,
abstract-waves-canvas-print,,,,,,,,"16"" x 20""",,Type A,,,18765555-40x50-cm-no-frame-picture-a,0.0,shopify,deny,oberlo,29.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1356514999.jpg?v=1613481385,kg,,,
